lon,lat,year,NMVOC_label,CO_label,NOx_label,CH4_label,final_label
-64.0,-13.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-13.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-13.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
-61.0,-13.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
-60.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-59.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-58.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-57.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-56.0,-13.0,2010,USG,USG,Moderate,Moderate,USG
-55.0,-13.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-13.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-13.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-51.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-50.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-49.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-13.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-13.0,2010,Moderate,Moderate,Moderate,USG,USG
-44.0,-13.0,2010,Moderate,Moderate,Moderate,USG,USG
-43.0,-13.0,2010,USG,Moderate,USG,USG,USG
-42.0,-13.0,2010,USG,USG,USG,USG,USG
-41.0,-13.0,2010,Moderate,Moderate,Moderate,USG,USG
-40.0,-13.0,2010,Unhealthy,Moderate,Moderate,Unhealthy,Unhealthy
-39.0,-13.0,2010,Hazardous,Very Unhealthy,Very Unhealthy,Very Unhealthy,Hazardous
13.0,-13.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
14.0,-13.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
15.0,-13.0,2010,USG,USG,Moderate,Moderate,USG
16.0,-13.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
17.0,-13.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
18.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
19.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
20.0,-13.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
21.0,-13.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
22.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
23.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
24.0,-13.0,2010,USG,Unhealthy,USG,USG,Unhealthy
25.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
26.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
27.0,-13.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
28.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
29.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
30.0,-13.0,2010,Moderate,Moderate,Good,Moderate,Moderate
32.0,-13.0,2010,USG,USG,Moderate,Moderate,USG
33.0,-13.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
37.0,-13.0,2010,USG,USG,Moderate,Moderate,USG
38.0,-13.0,2010,USG,USG,Moderate,Moderate,USG
39.0,-13.0,2010,USG,Moderate,Good,Moderate,USG
40.0,-13.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
49.0,-13.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
130.0,-13.0,2010,USG,USG,USG,USG,USG
131.0,-13.0,2010,Good,Moderate,Moderate,Good,Moderate
132.0,-13.0,2010,Good,Moderate,Moderate,Good,Moderate
133.0,-13.0,2010,Good,Moderate,Moderate,Good,Moderate
142.0,-13.0,2010,Good,Moderate,Moderate,Moderate,Moderate
-77.0,-12.0,2010,USG,USG,USG,USG,USG
-75.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
-70.0,-12.0,2010,USG,USG,USG,Moderate,USG
-69.0,-12.0,2010,USG,USG,USG,Moderate,USG
-68.0,-12.0,2010,USG,USG,USG,Moderate,USG
-67.0,-12.0,2010,USG,USG,USG,Moderate,USG
-66.0,-12.0,2010,USG,USG,USG,USG,USG
-65.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-12.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
-63.0,-12.0,2010,Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-62.0,-12.0,2010,Moderate,USG,Moderate,Unhealthy,Unhealthy
-61.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-59.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
-58.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
-57.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-56.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
-55.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-12.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-51.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-50.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-49.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-12.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-12.0,2010,Moderate,Moderate,Moderate,USG,USG
-44.0,-12.0,2010,USG,USG,USG,USG,USG
-43.0,-12.0,2010,Moderate,Moderate,Moderate,USG,USG
-42.0,-12.0,2010,Moderate,Moderate,Moderate,USG,USG
-41.0,-12.0,2010,Moderate,Moderate,Moderate,USG,USG
-40.0,-12.0,2010,USG,USG,USG,USG,USG
-39.0,-12.0,2010,Moderate,Moderate,Moderate,USG,USG
-38.0,-12.0,2010,Very Unhealthy,Unhealthy,USG,Unhealthy,Very Unhealthy
14.0,-12.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
15.0,-12.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
16.0,-12.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
18.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
19.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
20.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
21.0,-12.0,2010,Moderate,Moderate,Good,Good,Moderate
22.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
23.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
24.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
25.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
26.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
27.0,-12.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
28.0,-12.0,2010,Moderate,Moderate,Good,Moderate,Moderate
29.0,-12.0,2010,Hazardous,Hazardous,Hazardous,Very Unhealthy,Hazardous
30.0,-12.0,2010,Hazardous,Hazardous,Hazardous,Very Unhealthy,Hazardous
31.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
33.0,-12.0,2010,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
35.0,-12.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
37.0,-12.0,2010,USG,USG,Moderate,Moderate,USG
38.0,-12.0,2010,USG,USG,USG,Moderate,USG
39.0,-12.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
40.0,-12.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
130.0,-12.0,2010,Moderate,Moderate,Moderate,Good,Moderate
132.0,-12.0,2010,Good,Moderate,Good,Good,Moderate
142.0,-12.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
-78.0,-11.0,2010,USG,USG,USG,USG,USG
-77.0,-11.0,2010,USG,USG,USG,USG,USG
-75.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
-70.0,-11.0,2010,USG,USG,USG,Moderate,USG
-69.0,-11.0,2010,USG,USG,USG,Moderate,USG
-68.0,-11.0,2010,USG,USG,USG,Moderate,USG
-67.0,-11.0,2010,USG,USG,USG,Moderate,USG
-66.0,-11.0,2010,USG,USG,USG,Moderate,USG
-65.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-11.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
-63.0,-11.0,2010,Moderate,USG,Moderate,Unhealthy,Unhealthy
-62.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-59.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
-58.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
-57.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-56.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
-55.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-51.0,-11.0,2010,USG,USG,Moderate,Unhealthy,Unhealthy
-50.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-49.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-11.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-44.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-43.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-42.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-41.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-40.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-39.0,-11.0,2010,Moderate,Moderate,Moderate,USG,USG
-38.0,-11.0,2010,Unhealthy,USG,Unhealthy,Unhealthy,Unhealthy
14.0,-11.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
15.0,-11.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
16.0,-11.0,2010,Moderate,USG,Moderate,Moderate,USG
18.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
19.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
20.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
21.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
22.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
23.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
24.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
25.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
26.0,-11.0,2010,USG,USG,Moderate,USG,USG
27.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
28.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
29.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
30.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
31.0,-11.0,2010,USG,USG,Moderate,Moderate,USG
32.0,-11.0,2010,Moderate,Moderate,Good,Moderate,Moderate
34.0,-11.0,2010,USG,USG,Moderate,USG,USG
35.0,-11.0,2010,USG,USG,Moderate,USG,USG
37.0,-11.0,2010,Unhealthy,USG,Moderate,USG,Unhealthy
38.0,-11.0,2010,USG,USG,Moderate,USG,USG
39.0,-11.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
123.0,-11.0,2010,USG,USG,USG,Moderate,USG
-79.0,-10.0,2010,USG,USG,USG,USG,USG
-78.0,-10.0,2010,USG,Moderate,Moderate,USG,USG
-77.0,-10.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
-76.0,-10.0,2010,Moderate,USG,Moderate,USG,USG
-75.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-70.0,-10.0,2010,USG,USG,USG,Moderate,USG
-69.0,-10.0,2010,USG,Unhealthy,USG,USG,Unhealthy
-68.0,-10.0,2010,USG,USG,USG,USG,USG
-67.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-10.0,2010,USG,USG,USG,Moderate,USG
-60.0,-10.0,2010,USG,USG,USG,Moderate,USG
-59.0,-10.0,2010,USG,USG,Moderate,Moderate,USG
-58.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-52.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-51.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-50.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-49.0,-10.0,2010,USG,USG,Moderate,Unhealthy,Unhealthy
-48.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-10.0,2010,Moderate,Moderate,Moderate,USG,USG
-44.0,-10.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-43.0,-10.0,2010,Moderate,Moderate,Moderate,USG,USG
-42.0,-10.0,2010,Moderate,Moderate,Moderate,USG,USG
-41.0,-10.0,2010,USG,USG,USG,USG,USG
-40.0,-10.0,2010,Moderate,Moderate,Moderate,USG,USG
-39.0,-10.0,2010,USG,Moderate,USG,USG,USG
-38.0,-10.0,2010,USG,Moderate,USG,USG,USG
-37.0,-10.0,2010,USG,USG,USG,Unhealthy,Unhealthy
-36.0,-10.0,2010,Very Unhealthy,Unhealthy,Unhealthy,USG,Very Unhealthy
13.0,-10.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
14.0,-10.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
15.0,-10.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,USG,Very Unhealthy
16.0,-10.0,2010,Moderate,USG,Moderate,Moderate,USG
17.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
18.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
19.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
20.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
21.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
22.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
23.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
24.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
25.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
27.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
28.0,-10.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
29.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
30.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
31.0,-10.0,2010,USG,USG,Moderate,Moderate,USG
32.0,-10.0,2010,USG,USG,USG,USG,USG
33.0,-10.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
34.0,-10.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
35.0,-10.0,2010,Unhealthy,USG,Moderate,USG,Unhealthy
36.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
37.0,-10.0,2010,USG,Moderate,Unhealthy,Moderate,Unhealthy
38.0,-10.0,2010,USG,USG,Moderate,USG,USG
39.0,-10.0,2010,Moderate,Moderate,Good,Moderate,Moderate
119.0,-10.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
124.0,-10.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Very Unhealthy,Hazardous
147.0,-10.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
148.0,-10.0,2010,Moderate,Moderate,Moderate,Good,Moderate
149.0,-10.0,2010,Moderate,Moderate,Moderate,Good,Moderate
-80.0,-9.0,2010,USG,USG,USG,USG,USG
-79.0,-9.0,2010,USG,Moderate,Moderate,USG,USG
-78.0,-9.0,2010,USG,Moderate,Moderate,USG,USG
-77.0,-9.0,2010,Moderate,USG,Moderate,USG,USG
-76.0,-9.0,2010,Moderate,USG,Moderate,USG,USG
-75.0,-9.0,2010,USG,USG,USG,USG,USG
-74.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-70.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-63.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-9.0,2010,USG,USG,Moderate,Moderate,USG
-61.0,-9.0,2010,USG,USG,USG,Moderate,USG
-60.0,-9.0,2010,USG,USG,USG,Moderate,USG
-59.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-55.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-53.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
-52.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-51.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-50.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,USG,Unhealthy
-49.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-48.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-47.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-46.0,-9.0,2010,Unhealthy,Unhealthy,Unhealthy,Unhealthy,Unhealthy
-45.0,-9.0,2010,Very Unhealthy,Moderate,Moderate,Unhealthy,Very Unhealthy
-44.0,-9.0,2010,Moderate,Moderate,Moderate,USG,USG
-43.0,-9.0,2010,Moderate,Moderate,Moderate,USG,USG
-42.0,-9.0,2010,Moderate,Moderate,Moderate,USG,USG
-41.0,-9.0,2010,USG,USG,USG,USG,USG
-40.0,-9.0,2010,USG,USG,USG,USG,USG
-39.0,-9.0,2010,USG,USG,USG,USG,USG
-38.0,-9.0,2010,USG,USG,USG,USG,USG
-37.0,-9.0,2010,USG,USG,USG,Unhealthy,Unhealthy
-36.0,-9.0,2010,Very Unhealthy,Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
-35.0,-9.0,2010,Very Unhealthy,Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
13.0,-9.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
14.0,-9.0,2010,USG,Unhealthy,USG,USG,Unhealthy
15.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
16.0,-9.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
17.0,-9.0,2010,USG,Moderate,Good,USG,USG
18.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
19.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
20.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
21.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
22.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
23.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
24.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
25.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
27.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
28.0,-9.0,2010,Moderate,Moderate,Good,Moderate,Moderate
29.0,-9.0,2010,Unhealthy,Very Unhealthy,Unhealthy,USG,Very Unhealthy
30.0,-9.0,2010,Moderate,USG,Moderate,Moderate,USG
31.0,-9.0,2010,USG,USG,Moderate,USG,USG
32.0,-9.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
33.0,-9.0,2010,Unhealthy,Unhealthy,USG,Unhealthy,Unhealthy
34.0,-9.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
35.0,-9.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
36.0,-9.0,2010,USG,USG,Moderate,USG,USG
37.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
38.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Unhealthy,Very Unhealthy
111.0,-9.0,2010,Moderate,Moderate,Moderate,Moderate,Moderate
112.0,-9.0,2010,Moderate,Moderate,Moderate,Good,Moderate
113.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
114.0,-9.0,2010,Very Unhealthy,Hazardous,Very Unhealthy,Unhealthy,Hazardous
115.0,-9.0,2010,USG,USG,USG,Moderate,USG
116.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
117.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
118.0,-9.0,2010,Unhealthy,Unhealthy,USG,USG,Unhealthy
120.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy,Very Unhealthy
125.0,-9.0,2010,USG,Unhealthy,USG,USG,Unhealthy
126.0,-9.0,2010,USG,Unhealthy,USG,Moderate,Unhealthy
140.0,-9.0,2010,Very Unhealthy,Very Unhealthy,Unhealthy,Unhealthy,Very Unhealthy
142.0,-9.0,2010,Moderate,Moderate,Moderate,Good,Moderate
143.0,-9.0,2010,Moderate,Moderate,Moderate,Good,Moderate
146.0,-9.0,2010,Moderate,Moderate,Moderate,Good,Moderate
147.0,-9.0,2010,Moderate,Moderate,Moderate,Good,Moderate
-80.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-79.0,-8.0,2010,USG,USG,USG,USG,USG
-78.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-77.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-76.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-75.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-74.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-73.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-72.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-71.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-70.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-69.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-68.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-67.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-66.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-65.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-64.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-63.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-62.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-61.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-60.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-59.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-58.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-57.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-56.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-55.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
-54.0,-8.0,2010,Moderate,USG,Moderate,Moderate,USG
